"site","year","species","sex","date","ab","site","year","species","sex"
"Tuttle",2017,"Bombus occidentalis W","F",2017-08-22,4,"Tuttle",2017,"Bombus occidentalis W","F"
"Tuttle",2017,"Bombus bifarius M","M",2017-05-30,0,"Tuttle",2017,"Bombus bifarius M","M"
"Tuttle",2017,"Bombus bifarius M","M",2017-06-12,0,"Tuttle",2017,"Bombus bifarius M","M"
"Tuttle",2017,"Bombus bifarius M","M",2017-06-28,0,"Tuttle",2017,"Bombus bifarius M","M"
"Tuttle",2017,"Bombus bifarius M","M",2017-07-12,0,"Tuttle",2017,"Bombus bifarius M","M"
"Tuttle",2017,"Bombus bifarius M","M",2017-07-27,5,"Tuttle",2017,"Bombus bifarius M","M"
"Tuttle",2017,"Bombus bifarius M","M",2017-08-10,8,"Tuttle",2017,"Bombus bifarius M","M"
"Tuttle",2017,"Bombus bifarius M","M",2017-08-22,12,"Tuttle",2017,"Bombus bifarius M","M"
"Tuttle",2017,"Bombus insularis W","F",2017-05-30,0,"Tuttle",2017,"Bombus insularis W","F"
"Tuttle",2017,"Bombus insularis W","F",2017-06-12,0,"Tuttle",2017,"Bombus insularis W","F"
"Tuttle",2017,"Bombus insularis W","F",2017-06-28,0,"Tuttle",2017,"Bombus insularis W","F"
"Tuttle",2017,"Bombus insularis W","F",2017-07-12,0,"Tuttle",2017,"Bombus insularis W","F"
"Tuttle",2017,"Bombus insularis W","F",2017-07-27,1,"Tuttle",2017,"Bombus insularis W","F"
"Tuttle",2017,"Bombus insularis W","F",2017-08-10,0,"Tuttle",2017,"Bombus insularis W","F"
"Tuttle",2017,"Bombus insularis W","F",2017-08-22,0,"Tuttle",2017,"Bombus insularis W","F"
"Tuttle",2017,"Bombus frigidus W","F",2017-05-30,0,"Tuttle",2017,"Bombus frigidus W","F"
"Tuttle",2017,"Bombus frigidus W","F",2017-06-12,0,"Tuttle",2017,"Bombus frigidus W","F"
"Tuttle",2017,"Bombus frigidus W","F",2017-06-28,0,"Tuttle",2017,"Bombus frigidus W","F"
"Tuttle",2017,"Bombus frigidus W","F",2017-07-12,0,"Tuttle",2017,"Bombus frigidus W","F"
"Tuttle",2017,"Bombus frigidus W","F",2017-07-27,2,"Tuttle",2017,"Bombus frigidus W","F"
"Tuttle",2017,"Bombus frigidus W","F",2017-08-10,0,"Tuttle",2017,"Bombus frigidus W","F"
"Tuttle",2017,"Bombus frigidus W","F",2017-08-22,0,"Tuttle",2017,"Bombus frigidus W","F"
"Tuttle",2017,"Bombus bifarius Q","F",2017-05-30,0,"Tuttle",2017,"Bombus bifarius Q","F"
"Tuttle",2017,"Bombus bifarius Q","F",2017-06-12,0,"Tuttle",2017,"Bombus bifarius Q","F"
"Tuttle",2017,"Bombus bifarius Q","F",2017-06-28,0,"Tuttle",2017,"Bombus bifarius Q","F"
"Tuttle",2017,"Bombus bifarius Q","F",2017-07-12,0,"Tuttle",2017,"Bombus bifarius Q","F"
"Tuttle",2017,"Bombus bifarius Q","F",2017-07-27,1,"Tuttle",2017,"Bombus bifarius Q","F"
"Tuttle",2017,"Bombus bifarius Q","F",2017-08-10,0,"Tuttle",2017,"Bombus bifarius Q","F"
"Tuttle",2017,"Bombus bifarius Q","F",2017-08-22,2,"Tuttle",2017,"Bombus bifarius Q","F"
"Tuttle",2017,"Bombus mixtus W","F",2017-05-30,0,"Tuttle",2017,"Bombus mixtus W","F"
"Tuttle",2017,"Bombus mixtus W","F",2017-06-12,0,"Tuttle",2017,"Bombus mixtus W","F"
"Tuttle",2017,"Bombus mixtus W","F",2017-06-28,0,"Tuttle",2017,"Bombus mixtus W","F"
"Tuttle",2017,"Bombus mixtus W","F",2017-07-12,0,"Tuttle",2017,"Bombus mixtus W","F"
"Tuttle",2017,"Bombus mixtus W","F",2017-07-27,2,"Tuttle",2017,"Bombus mixtus W","F"
"Tuttle",2017,"Bombus mixtus W","F",2017-08-10,0,"Tuttle",2017,"Bombus mixtus W","F"
"Tuttle",2017,"Bombus mixtus W","F",2017-08-22,1,"Tuttle",2017,"Bombus mixtus W","F"
"Tuttle",2017,"Bombus insularis M","M",2017-05-30,0,"Tuttle",2017,"Bombus insularis M","M"
"Tuttle",2017,"Bombus insularis M","M",2017-06-12,0,"Tuttle",2017,"Bombus insularis M","M"
"Tuttle",2017,"Bombus insularis M","M",2017-06-28,0,"Tuttle",2017,"Bombus insularis M","M"
"Tuttle",2017,"Bombus insularis M","M",2017-07-12,0,"Tuttle",2017,"Bombus insularis M","M"
"Tuttle",2017,"Bombus insularis M","M",2017-07-27,0,"Tuttle",2017,"Bombus insularis M","M"
"Tuttle",2017,"Bombus insularis M","M",2017-08-10,9,"Tuttle",2017,"Bombus insularis M","M"
"Tuttle",2017,"Bombus insularis M","M",2017-08-22,13,"Tuttle",2017,"Bombus insularis M","M"
"Tuttle",2017,"Bombus balteatus M","M",2017-05-30,0,"Tuttle",2017,"Bombus balteatus M","M"
"Tuttle",2017,"Bombus balteatus M","M",2017-06-12,0,"Tuttle",2017,"Bombus balteatus M","M"
"Tuttle",2017,"Bombus balteatus M","M",2017-06-28,0,"Tuttle",2017,"Bombus balteatus M","M"
"Tuttle",2017,"Bombus balteatus M","M",2017-07-12,0,"Tuttle",2017,"Bombus balteatus M","M"
"Tuttle",2017,"Bombus balteatus M","M",2017-07-27,0,"Tuttle",2017,"Bombus balteatus M","M"
"Tuttle",2017,"Bombus balteatus M","M",2017-08-10,1,"Tuttle",2017,"Bombus balteatus M","M"
"Tuttle",2017,"Bombus balteatus M","M",2017-08-22,0,"Tuttle",2017,"Bombus balteatus M","M"
"Tuttle",2017,"Bombus flavifrons M","M",2017-05-30,0,"Tuttle",2017,"Bombus flavifrons M","M"
"Tuttle",2017,"Bombus flavifrons M","M",2017-06-12,0,"Tuttle",2017,"Bombus flavifrons M","M"
"Tuttle",2017,"Bombus flavifrons M","M",2017-06-28,0,"Tuttle",2017,"Bombus flavifrons M","M"
"Tuttle",2017,"Bombus flavifrons M","M",2017-07-12,0,"Tuttle",2017,"Bombus flavifrons M","M"
"Tuttle",2017,"Bombus flavifrons M","M",2017-07-27,0,"Tuttle",2017,"Bombus flavifrons M","M"
"Tuttle",2017,"Bombus flavifrons M","M",2017-08-10,2,"Tuttle",2017,"Bombus flavifrons M","M"
"Tuttle",2017,"Bombus flavifrons M","M",2017-08-22,5,"Tuttle",2017,"Bombus flavifrons M","M"
"Tuttle",2017,"Bombus sylvicola M","M",2017-05-30,0,"Tuttle",2017,"Bombus sylvicola M","M"
"Tuttle",2017,"Bombus sylvicola M","M",2017-06-12,0,"Tuttle",2017,"Bombus sylvicola M","M"
"Tuttle",2017,"Bombus sylvicola M","M",2017-06-28,0,"Tuttle",2017,"Bombus sylvicola M","M"
"Tuttle",2017,"Bombus sylvicola M","M",2017-07-12,0,"Tuttle",2017,"Bombus sylvicola M","M"
"Tuttle",2017,"Bombus sylvicola M","M",2017-07-27,0,"Tuttle",2017,"Bombus sylvicola M","M"
"Tuttle",2017,"Bombus sylvicola M","M",2017-08-10,1,"Tuttle",2017,"Bombus sylvicola M","M"
"Tuttle",2017,"Bombus sylvicola M","M",2017-08-22,1,"Tuttle",2017,"Bombus sylvicola M","M"
"Tuttle",2017,"Bombus appositus M","M",2017-05-30,0,"Tuttle",2017,"Bombus appositus M","M"
"Tuttle",2017,"Bombus appositus M","M",2017-06-12,0,"Tuttle",2017,"Bombus appositus M","M"
"Tuttle",2017,"Bombus appositus M","M",2017-06-28,0,"Tuttle",2017,"Bombus appositus M","M"
"Tuttle",2017,"Bombus appositus M","M",2017-07-12,0,"Tuttle",2017,"Bombus appositus M","M"
"Tuttle",2017,"Bombus appositus M","M",2017-07-27,0,"Tuttle",2017,"Bombus appositus M","M"
"Tuttle",2017,"Bombus appositus M","M",2017-08-10,5,"Tuttle",2017,"Bombus appositus M","M"
"Tuttle",2017,"Bombus appositus M","M",2017-08-22,5,"Tuttle",2017,"Bombus appositus M","M"
"Tuttle",2017,"Bombus occidentalis M","M",2017-05-30,0,"Tuttle",2017,"Bombus occidentalis M","M"
"Tuttle",2017,"Bombus occidentalis M","M",2017-06-12,0,"Tuttle",2017,"Bombus occidentalis M","M"
"Tuttle",2017,"Bombus occidentalis M","M",2017-06-28,0,"Tuttle",2017,"Bombus occidentalis M","M"
"Tuttle",2017,"Bombus occidentalis M","M",2017-07-12,0,"Tuttle",2017,"Bombus occidentalis M","M"
"Tuttle",2017,"Bombus occidentalis M","M",2017-07-27,0,"Tuttle",2017,"Bombus occidentalis M","M"
"Tuttle",2017,"Bombus occidentalis M","M",2017-08-10,1,"Tuttle",2017,"Bombus occidentalis M","M"
"Tuttle",2017,"Bombus occidentalis M","M",2017-08-22,0,"Tuttle",2017,"Bombus occidentalis M","M"
"Tuttle",2017,"Bombus nevadensis M","M",2017-05-30,0,"Tuttle",2017,"Bombus nevadensis M","M"
"Tuttle",2017,"Bombus nevadensis M","M",2017-06-12,0,"Tuttle",2017,"Bombus nevadensis M","M"
"Tuttle",2017,"Bombus nevadensis M","M",2017-06-28,0,"Tuttle",2017,"Bombus nevadensis M","M"
"Tuttle",2017,"Bombus nevadensis M","M",2017-07-12,0,"Tuttle",2017,"Bombus nevadensis M","M"
"Tuttle",2017,"Bombus nevadensis M","M",2017-07-27,0,"Tuttle",2017,"Bombus nevadensis M","M"
"Tuttle",2017,"Bombus nevadensis M","M",2017-08-10,1,"Tuttle",2017,"Bombus nevadensis M","M"
"Tuttle",2017,"Bombus nevadensis M","M",2017-08-22,0,"Tuttle",2017,"Bombus nevadensis M","M"
"Tuttle",2017,"Bombus insularis Q","F",2017-05-30,0,"Tuttle",2017,"Bombus insularis Q","F"
"Tuttle",2017,"Bombus insularis Q","F",2017-06-12,0,"Tuttle",2017,"Bombus insularis Q","F"
"Tuttle",2017,"Bombus insularis Q","F",2017-06-28,0,"Tuttle",2017,"Bombus insularis Q","F"
"Tuttle",2017,"Bombus insularis Q","F",2017-07-12,0,"Tuttle",2017,"Bombus insularis Q","F"
"Tuttle",2017,"Bombus insularis Q","F",2017-07-27,0,"Tuttle",2017,"Bombus insularis Q","F"
"Tuttle",2017,"Bombus insularis Q","F",2017-08-10,1,"Tuttle",2017,"Bombus insularis Q","F"
"Tuttle",2017,"Bombus insularis Q","F",2017-08-22,0,"Tuttle",2017,"Bombus insularis Q","F"
"Tuttle",2017,"Bombus flavifrons W","F",2017-05-30,0,"Tuttle",2017,"Bombus flavifrons W","F"
"Tuttle",2017,"Bombus flavifrons W","F",2017-06-12,0,"Tuttle",2017,"Bombus flavifrons W","F"
"Tuttle",2017,"Bombus flavifrons W","F",2017-06-28,0,"Tuttle",2017,"Bombus flavifrons W","F"
"Tuttle",2017,"Bombus flavifrons W","F",2017-07-12,0,"Tuttle",2017,"Bombus flavifrons W","F"
"Tuttle",2017,"Bombus flavifrons W","F",2017-07-27,0,"Tuttle",2017,"Bombus flavifrons W","F"
"Tuttle",2017,"Bombus flavifrons W","F",2017-08-10,1,"Tuttle",2017,"Bombus flavifrons W","F"
"Tuttle",2017,"Bombus flavifrons W","F",2017-08-22,4,"Tuttle",2017,"Bombus flavifrons W","F"
"Tuttle",2017,"Bombus occidentalis Q","F",2017-05-30,0,"Tuttle",2017,"Bombus occidentalis Q","F"
"Tuttle",2017,"Bombus occidentalis Q","F",2017-06-12,0,"Tuttle",2017,"Bombus occidentalis Q","F"
"Tuttle",2017,"Bombus occidentalis Q","F",2017-06-28,0,"Tuttle",2017,"Bombus occidentalis Q","F"
"Tuttle",2017,"Bombus occidentalis Q","F",2017-07-12,0,"Tuttle",2017,"Bombus occidentalis Q","F"
"Tuttle",2017,"Bombus occidentalis Q","F",2017-07-27,0,"Tuttle",2017,"Bombus occidentalis Q","F"
"Tuttle",2017,"Bombus occidentalis Q","F",2017-08-10,0,"Tuttle",2017,"Bombus occidentalis Q","F"
"Tuttle",2017,"Bombus occidentalis Q","F",2017-08-22,1,"Tuttle",2017,"Bombus occidentalis Q","F"
"Tuttle",2017,"Bombus rufocinctus M","M",2017-05-30,0,"Tuttle",2017,"Bombus rufocinctus M","M"
"Tuttle",2017,"Bombus rufocinctus M","M",2017-06-12,0,"Tuttle",2017,"Bombus rufocinctus M","M"
"Tuttle",2017,"Bombus rufocinctus M","M",2017-06-28,0,"Tuttle",2017,"Bombus rufocinctus M","M"
"Tuttle",2017,"Bombus rufocinctus M","M",2017-07-12,0,"Tuttle",2017,"Bombus rufocinctus M","M"
"Tuttle",2017,"Bombus rufocinctus M","M",2017-07-27,0,"Tuttle",2017,"Bombus rufocinctus M","M"
"Tuttle",2017,"Bombus rufocinctus M","M",2017-08-10,0,"Tuttle",2017,"Bombus rufocinctus M","M"
"Tuttle",2017,"Bombus rufocinctus M","M",2017-08-22,7,"Tuttle",2017,"Bombus rufocinctus M","M"
"Tuttle",2017,"Bombus centralis M","M",2017-05-30,0,"Tuttle",2017,"Bombus centralis M","M"
"Tuttle",2017,"Bombus centralis M","M",2017-06-12,0,"Tuttle",2017,"Bombus centralis M","M"
"Tuttle",2017,"Bombus centralis M","M",2017-06-28,0,"Tuttle",2017,"Bombus centralis M","M"
"Tuttle",2017,"Bombus centralis M","M",2017-07-12,0,"Tuttle",2017,"Bombus centralis M","M"
"Tuttle",2017,"Bombus centralis M","M",2017-07-27,0,"Tuttle",2017,"Bombus centralis M","M"
"Tuttle",2017,"Bombus centralis M","M",2017-08-10,0,"Tuttle",2017,"Bombus centralis M","M"
"Tuttle",2017,"Bombus centralis M","M",2017-08-22,1,"Tuttle",2017,"Bombus centralis M","M"
"Tuttle",2018,"Bombus bifarius Q","F",2018-05-17,0,"Tuttle",2018,"Bombus bifarius Q","F"
"Tuttle",2018,"Bombus bifarius Q","F",2018-05-31,2,"Tuttle",2018,"Bombus bifarius Q","F"
"Tuttle",2018,"Bombus bifarius Q","F",2018-06-14,2,"Tuttle",2018,"Bombus bifarius Q","F"
"Tuttle",2018,"Bombus bifarius Q","F",2018-06-26,0,"Tuttle",2018,"Bombus bifarius Q","F"
"Tuttle",2018,"Bombus bifarius Q","F",2018-07-10,0,"Tuttle",2018,"Bombus bifarius Q","F"
"Tuttle",2018,"Bombus bifarius Q","F",2018-07-23,0,"Tuttle",2018,"Bombus bifarius Q","F"
"Tuttle",2018,"Bombus bifarius Q","F",2018-08-06,0,"Tuttle",2018,"Bombus bifarius Q","F"
"Tuttle",2018,"Bombus bifarius Q","F",2018-08-20,0,"Tuttle",2018,"Bombus bifarius Q","F"
"Tuttle",2018,"Bombus insularis Q","F",2018-05-17,0,"Tuttle",2018,"Bombus insularis Q","F"
"Tuttle",2018,"Bombus insularis Q","F",2018-05-31,0,"Tuttle",2018,"Bombus insularis Q","F"
"Tuttle",2018,"Bombus insularis Q","F",2018-06-14,1,"Tuttle",2018,"Bombus insularis Q","F"
"Tuttle",2018,"Bombus insularis Q","F",2018-06-26,0,"Tuttle",2018,"Bombus insularis Q","F"
"Tuttle",2018,"Bombus insularis Q","F",2018-07-10,0,"Tuttle",2018,"Bombus insularis Q","F"
"Tuttle",2018,"Bombus insularis Q","F",2018-07-23,0,"Tuttle",2018,"Bombus insularis Q","F"
"Tuttle",2018,"Bombus insularis Q","F",2018-08-06,0,"Tuttle",2018,"Bombus insularis Q","F"
"Tuttle",2018,"Bombus insularis Q","F",2018-08-20,0,"Tuttle",2018,"Bombus insularis Q","F"
"Tuttle",2018,"Bombus bifarius W","F",2018-05-17,0,"Tuttle",2018,"Bombus bifarius W","F"
"Tuttle",2018,"Bombus bifarius W","F",2018-05-31,0,"Tuttle",2018,"Bombus bifarius W","F"
"Tuttle",2018,"Bombus bifarius W","F",2018-06-14,0,"Tuttle",2018,"Bombus bifarius W","F"
"Tuttle",2018,"Bombus bifarius W","F",2018-06-26,1,"Tuttle",2018,"Bombus bifarius W","F"
"Tuttle",2018,"Bombus bifarius W","F",2018-07-10,5,"Tuttle",2018,"Bombus bifarius W","F"
"Tuttle",2018,"Bombus bifarius W","F",2018-07-23,9,"Tuttle",2018,"Bombus bifarius W","F"
"Tuttle",2018,"Bombus bifarius W","F",2018-08-06,3,"Tuttle",2018,"Bombus bifarius W","F"
"Tuttle",2018,"Bombus bifarius W","F",2018-08-20,0,"Tuttle",2018,"Bombus bifarius W","F"
"Tuttle",2018,"Bombus appositus W","F",2018-05-17,0,"Tuttle",2018,"Bombus appositus W","F"
"Tuttle",2018,"Bombus appositus W","F",2018-05-31,0,"Tuttle",2018,"Bombus appositus W","F"
"Tuttle",2018,"Bombus appositus W","F",2018-06-14,0,"Tuttle",2018,"Bombus appositus W","F"
"Tuttle",2018,"Bombus appositus W","F",2018-06-26,2,"Tuttle",2018,"Bombus appositus W","F"
"Tuttle",2018,"Bombus appositus W","F",2018-07-10,0,"Tuttle",2018,"Bombus appositus W","F"
"Tuttle",2018,"Bombus appositus W","F",2018-07-23,1,"Tuttle",2018,"Bombus appositus W","F"
"Tuttle",2018,"Bombus appositus W","F",2018-08-06,0,"Tuttle",2018,"Bombus appositus W","F"
"Tuttle",2018,"Bombus appositus W","F",2018-08-20,0,"Tuttle",2018,"Bombus appositus W","F"
"Tuttle",2018,"Bombus sylvicola W","F",2018-05-17,0,"Tuttle",2018,"Bombus sylvicola W","F"
"Tuttle",2018,"Bombus sylvicola W","F",2018-05-31,0,"Tuttle",2018,"Bombus sylvicola W","F"
"Tuttle",2018,"Bombus sylvicola W","F",2018-06-14,0,"Tuttle",2018,"Bombus sylvicola W","F"
"Tuttle",2018,"Bombus sylvicola W","F",2018-06-26,1,"Tuttle",2018,"Bombus sylvicola W","F"
"Tuttle",2018,"Bombus sylvicola W","F",2018-07-10,2,"Tuttle",2018,"Bombus sylvicola W","F"
"Tuttle",2018,"Bombus sylvicola W","F",2018-07-23,0,"Tuttle",2018,"Bombus sylvicola W","F"
"Tuttle",2018,"Bombus sylvicola W","F",2018-08-06,0,"Tuttle",2018,"Bombus sylvicola W","F"
"Tuttle",2018,"Bombus sylvicola W","F",2018-08-20,0,"Tuttle",2018,"Bombus sylvicola W","F"
"Tuttle",2018,"Bombus flavifrons W","F",2018-05-17,0,"Tuttle",2018,"Bombus flavifrons W","F"
"Tuttle",2018,"Bombus flavifrons W","F",2018-05-31,0,"Tuttle",2018,"Bombus flavifrons W","F"
"Tuttle",2018,"Bombus flavifrons W","F",2018-06-14,0,"Tuttle",2018,"Bombus flavifrons W","F"
"Tuttle",2018,"Bombus flavifrons W","F",2018-06-26,0,"Tuttle",2018,"Bombus flavifrons W","F"
"Tuttle",2018,"Bombus flavifrons W","F",2018-07-10,0,"Tuttle",2018,"Bombus flavifrons W","F"
"Tuttle",2018,"Bombus flavifrons W","F",2018-07-23,6,"Tuttle",2018,"Bombus flavifrons W","F"
"Tuttle",2018,"Bombus flavifrons W","F",2018-08-06,1,"Tuttle",2018,"Bombus flavifrons W","F"
"Tuttle",2018,"Bombus flavifrons W","F",2018-08-20,0,"Tuttle",2018,"Bombus flavifrons W","F"
"Tuttle",2018,"Bombus appositus M","M",2018-05-17,0,"Tuttle",2018,"Bombus appositus M","M"
"Tuttle",2018,"Bombus appositus M","M",2018-05-31,0,"Tuttle",2018,"Bombus appositus M","M"
"Tuttle",2018,"Bombus appositus M","M",2018-06-14,0,"Tuttle",2018,"Bombus appositus M","M"
"Tuttle",2018,"Bombus appositus M","M",2018-06-26,0,"Tuttle",2018,"Bombus appositus M","M"
"Tuttle",2018,"Bombus appositus M","M",2018-07-10,0,"Tuttle",2018,"Bombus appositus M","M"
"Tuttle",2018,"Bombus appositus M","M",2018-07-23,1,"Tuttle",2018,"Bombus appositus M","M"
"Tuttle",2018,"Bombus appositus M","M",2018-08-06,0,"Tuttle",2018,"Bombus appositus M","M"
"Tuttle",2018,"Bombus appositus M","M",2018-08-20,0,"Tuttle",2018,"Bombus appositus M","M"
"Tuttle",2018,"Bombus bifarius M","M",2018-05-17,0,"Tuttle",2018,"Bombus bifarius M","M"
"Tuttle",2018,"Bombus bifarius M","M",2018-05-31,0,"Tuttle",2018,"Bombus bifarius M","M"
"Tuttle",2018,"Bombus bifarius M","M",2018-06-14,0,"Tuttle",2018,"Bombus bifarius M","M"
"Tuttle",2018,"Bombus bifarius M","M",2018-06-26,0,"Tuttle",2018,"Bombus bifarius M","M"
"Tuttle",2018,"Bombus bifarius M","M",2018-07-10,0,"Tuttle",2018,"Bombus bifarius M","M"
"Tuttle",2018,"Bombus bifarius M","M",2018-07-23,2,"Tuttle",2018,"Bombus bifarius M","M"
"Tuttle",2018,"Bombus bifarius M","M",2018-08-06,5,"Tuttle",2018,"Bombus bifarius M","M"
"Tuttle",2018,"Bombus bifarius M","M",2018-08-20,15,"Tuttle",2018,"Bombus bifarius M","M"
"Tuttle",2018,"Bombus insularis M","M",2018-05-17,0,"Tuttle",2018,"Bombus insularis M","M"
"Tuttle",2018,"Bombus insularis M","M",2018-05-31,0,"Tuttle",2018,"Bombus insularis M","M"
"Tuttle",2018,"Bombus insularis M","M",2018-06-14,0,"Tuttle",2018,"Bombus insularis M","M"
"Tuttle",2018,"Bombus insularis M","M",2018-06-26,0,"Tuttle",2018,"Bombus insularis M","M"
"Tuttle",2018,"Bombus insularis M","M",2018-07-10,0,"Tuttle",2018,"Bombus insularis M","M"
"Tuttle",2018,"Bombus insularis M","M",2018-07-23,4,"Tuttle",2018,"Bombus insularis M","M"
"Tuttle",2018,"Bombus insularis M","M",2018-08-06,2,"Tuttle",2018,"Bombus insularis M","M"
"Tuttle",2018,"Bombus insularis M","M",2018-08-20,6,"Tuttle",2018,"Bombus insularis M","M"
"Tuttle",2018,"Bombus sylvicola M","M",2018-05-17,0,"Tuttle",2018,"Bombus sylvicola M","M"
"Tuttle",2018,"Bombus sylvicola M","M",2018-05-31,0,"Tuttle",2018,"Bombus sylvicola M","M"
"Tuttle",2018,"Bombus sylvicola M","M",2018-06-14,0,"Tuttle",2018,"Bombus sylvicola M","M"
"Tuttle",2018,"Bombus sylvicola M","M",2018-06-26,0,"Tuttle",2018,"Bombus sylvicola M","M"
"Tuttle",2018,"Bombus sylvicola M","M",2018-07-10,0,"Tuttle",2018,"Bombus sylvicola M","M"
"Tuttle",2018,"Bombus sylvicola M","M",2018-07-23,0,"Tuttle",2018,"Bombus sylvicola M","M"
"Tuttle",2018,"Bombus sylvicola M","M",2018-08-06,0,"Tuttle",2018,"Bombus sylvicola M","M"
"Tuttle",2018,"Bombus sylvicola M","M",2018-08-20,2,"Tuttle",2018,"Bombus sylvicola M","M"
"Tuttle",2018,"Bombus occidentalis M","M",2018-05-17,0,"Tuttle",2018,"Bombus occidentalis M","M"
"Tuttle",2018,"Bombus occidentalis M","M",2018-05-31,0,"Tuttle",2018,"Bombus occidentalis M","M"
"Tuttle",2018,"Bombus occidentalis M","M",2018-06-14,0,"Tuttle",2018,"Bombus occidentalis M","M"
"Tuttle",2018,"Bombus occidentalis M","M",2018-06-26,0,"Tuttle",2018,"Bombus occidentalis M","M"
"Tuttle",2018,"Bombus occidentalis M","M",2018-07-10,0,"Tuttle",2018,"Bombus occidentalis M","M"
"Tuttle",2018,"Bombus occidentalis M","M",2018-07-23,0,"Tuttle",2018,"Bombus occidentalis M","M"
"Tuttle",2018,"Bombus occidentalis M","M",2018-08-06,0,"Tuttle",2018,"Bombus occidentalis M","M"
"Tuttle",2018,"Bombus occidentalis M","M",2018-08-20,1,"Tuttle",2018,"Bombus occidentalis M","M"
"Tuttle",2019,"Bombus bifarius Q","F",2019-06-10,0,"Tuttle",2019,"Bombus bifarius Q","F"
"Tuttle",2019,"Bombus bifarius Q","F",2019-06-26,0,"Tuttle",2019,"Bombus bifarius Q","F"
"Tuttle",2019,"Bombus bifarius Q","F",2019-07-12,3,"Tuttle",2019,"Bombus bifarius Q","F"
"Tuttle",2019,"Bombus bifarius Q","F",2019-07-26,0,"Tuttle",2019,"Bombus bifarius Q","F"
"Tuttle",2019,"Bombus bifarius Q","F",2019-08-06,0,"Tuttle",2019,"Bombus bifarius Q","F"
"Tuttle",2019,"Bombus bifarius Q","F",2019-08-19,0,"Tuttle",2019,"Bombus bifarius Q","F"
"Tuttle",2019,"Bombus bifarius Q","F",2019-09-03,0,"Tuttle",2019,"Bombus bifarius Q","F"
"Tuttle",2019,"Bombus bifarius W","F",2019-06-10,0,"Tuttle",2019,"Bombus bifarius W","F"
"Tuttle",2019,"Bombus bifarius W","F",2019-06-26,0,"Tuttle",2019,"Bombus bifarius W","F"
"Tuttle",2019,"Bombus bifarius W","F",2019-07-12,7,"Tuttle",2019,"Bombus bifarius W","F"
"Tuttle",2019,"Bombus bifarius W","F",2019-07-26,0,"Tuttle",2019,"Bombus bifarius W","F"
"Tuttle",2019,"Bombus bifarius W","F",2019-08-06,31,"Tuttle",2019,"Bombus bifarius W","F"
"Tuttle",2019,"Bombus bifarius W","F",2019-08-19,0,"Tuttle",2019,"Bombus bifarius W","F"
"Tuttle",2019,"Bombus bifarius W","F",2019-09-03,0,"Tuttle",2019,"Bombus bifarius W","F"
"Tuttle",2019,"Bombus balteatus Q","F",2019-06-10,0,"Tuttle",2019,"Bombus balteatus Q","F"
"Tuttle",2019,"Bombus balteatus Q","F",2019-06-26,0,"Tuttle",2019,"Bombus balteatus Q","F"
"Tuttle",2019,"Bombus balteatus Q","F",2019-07-12,1,"Tuttle",2019,"Bombus balteatus Q","F"
"Tuttle",2019,"Bombus balteatus Q","F",2019-07-26,0,"Tuttle",2019,"Bombus balteatus Q","F"
"Tuttle",2019,"Bombus balteatus Q","F",2019-08-06,0,"Tuttle",2019,"Bombus balteatus Q","F"
"Tuttle",2019,"Bombus balteatus Q","F",2019-08-19,0,"Tuttle",2019,"Bombus balteatus Q","F"
"Tuttle",2019,"Bombus balteatus Q","F",2019-09-03,0,"Tuttle",2019,"Bombus balteatus Q","F"
"Tuttle",2019,"Bombus appositus Q","F",2019-06-10,0,"Tuttle",2019,"Bombus appositus Q","F"
"Tuttle",2019,"Bombus appositus Q","F",2019-06-26,0,"Tuttle",2019,"Bombus appositus Q","F"
"Tuttle",2019,"Bombus appositus Q","F",2019-07-12,2,"Tuttle",2019,"Bombus appositus Q","F"
"Tuttle",2019,"Bombus appositus Q","F",2019-07-26,0,"Tuttle",2019,"Bombus appositus Q","F"
"Tuttle",2019,"Bombus appositus Q","F",2019-08-06,2,"Tuttle",2019,"Bombus appositus Q","F"
"Tuttle",2019,"Bombus appositus Q","F",2019-08-19,0,"Tuttle",2019,"Bombus appositus Q","F"
"Tuttle",2019,"Bombus appositus Q","F",2019-09-03,0,"Tuttle",2019,"Bombus appositus Q","F"
"Tuttle",2019,"Bombus flavifrons W","F",2019-06-10,0,"Tuttle",2019,"Bombus flavifrons W","F"
"Tuttle",2019,"Bombus flavifrons W","F",2019-06-26,0,"Tuttle",2019,"Bombus flavifrons W","F"
"Tuttle",2019,"Bombus flavifrons W","F",2019-07-12,4,"Tuttle",2019,"Bombus flavifrons W","F"
"Tuttle",2019,"Bombus flavifrons W","F",2019-07-26,0,"Tuttle",2019,"Bombus flavifrons W","F"
"Tuttle",2019,"Bombus flavifrons W","F",2019-08-06,23,"Tuttle",2019,"Bombus flavifrons W","F"
"Tuttle",2019,"Bombus flavifrons W","F",2019-08-19,0,"Tuttle",2019,"Bombus flavifrons W","F"
"Tuttle",2019,"Bombus flavifrons W","F",2019-09-03,0,"Tuttle",2019,"Bombus flavifrons W","F"
"Tuttle",2019,"Bombus rufocinctus W","F",2019-06-10,0,"Tuttle",2019,"Bombus rufocinctus W","F"
"Tuttle",2019,"Bombus rufocinctus W","F",2019-06-26,0,"Tuttle",2019,"Bombus rufocinctus W","F"
"Tuttle",2019,"Bombus rufocinctus W","F",2019-07-12,0,"Tuttle",2019,"Bombus rufocinctus W","F"
