"species","sex","site","date","year","dataset","lat","lon","effort","ab","doy"
"Lasioglossum versatum","F","MDac67bf5b",2015-06-06,2015,"mary",38.8883,-76.5522,5.58333333333333,1,157
"Andrena perplexa","F","MD369e9590",2015-06-06,2015,"mary",38.8888,-76.5533,5.33333333333333,3,157
"Andrena macra","F","MD369e9590",2015-06-06,2015,"mary",38.8888,-76.5533,5.33333333333333,5,157
"Andrena nasonii","F","MD369e9590",2015-06-06,2015,"mary",38.8888,-76.5533,5.33333333333333,22,157
"Lasioglossum fuscipenne","F","MD369e9590",2015-06-06,2015,"mary",38.8888,-76.5533,5.33333333333333,2,157
"Calliopsis andreniformis","F","MD369e9590",2015-06-06,2015,"mary",38.8888,-76.5533,5.33333333333333,6,157
"Augochlorella aurata","F","MD369e9590",2015-06-06,2015,"mary",38.8888,-76.5533,5.33333333333333,3,157
"Lasioglossum oblongum","F","MD369e9590",2015-06-06,2015,"mary",38.8888,-76.5533,5.33333333333333,1,157
"Lasioglossum hitchensi/weemsi","F","MD369e9590",2015-06-06,2015,"mary",38.8888,-76.5533,5.33333333333333,5,157
"Andrena personata","F","MD369e9590",2015-06-06,2015,"mary",38.8888,-76.5533,5.33333333333333,1,157
"Calliopsis andreniformis","M","MD369e9590",2015-06-06,2015,"mary",38.8888,-76.5533,5.33333333333333,2,157
"Melissodes bimaculata","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Agapostemon virescens","M","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Halictus ligatus/poeyi","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Augochlora pura","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Augochlorella aurata","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Calliopsis andreniformis","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Ceratina calcarata/dupla/mikmaqi","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,3,199
"Ceratina strenua","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,14,199
"Lasioglossum callidum","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Lasioglossum pilosum","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Lasioglossum hitchensi/weemsi","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,9,199
"Lasioglossum trigeminum","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Lasioglossum tegulare","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,2,199
"Lasioglossum imitatum","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Lasioglossum nelumbonis","F","MD92e9346a",2015-07-18,2015,"mary",38.9293,-76.9449,7.16666666666667,1,199
"Osmia georgica","M","MD777f4716",2012-04-14,2012,"mary",38.0671,-75.7609,23.4166666666667,4,105
"Ceratina floridana","F","MD672aa4ab",2012-04-14,2012,"mary",38.1464,-75.9407,24,3,105
"Osmia sandhouseae","M","MD672aa4ab",2012-04-14,2012,"mary",38.1464,-75.9407,24,1,105
"Lasioglossum trigeminum","F","MD672aa4ab",2012-04-14,2012,"mary",38.1464,-75.9407,24,1,105
"Ceratina strenua","F","MD0b6eb416",2012-04-14,2012,"mary",38.1599,-75.6167,23.1666666666667,1,105
"Nomada pygmaea","F","MDe7465863",2012-04-14,2012,"mary",38.1141,-75.7326,23.25,1,105
"Lasioglossum pilosum","F","MDe7465863",2012-04-14,2012,"mary",38.1141,-75.7326,23.25,2,105
"Osmia collinsiae","M","MD24f729d0",2012-04-14,2012,"mary",37.9943,-75.7318,11.5833333333333,1,105
"Ceratina floridana","F","MD24f729d0",2012-04-14,2012,"mary",37.9943,-75.7318,11.5833333333333,1,105
"Ceratina floridana","M","MD6b9176ac",2012-04-14,2012,"mary",38.1455,-75.6867,23.1666666666667,3,105
"Ceratina floridana","F","MD6b9176ac",2012-04-14,2012,"mary",38.1455,-75.6867,23.1666666666667,1,105
"Ceratina floridana","M","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,11,105
"Ceratina strenua","F","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,4,105
"Ceratina strenua","M","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,3,105
"Ceratina floridana","F","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,9,105
"Ceratina calcarata/dupla/mikmaqi","M","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,8,105
"Halictus rubicundus","F","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,1,105
"Hoplitis pilosifrons/producta","M","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,1,105
"Osmia atriventris/pumila","F","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,2,105
"Osmia georgica","M","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,2,105
"Osmia atriventris/pumila","M","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,6,105
"Osmia cornifrons/taurus","F","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,1,105
"Ceratina calcarata/dupla/mikmaqi","F","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,6,105
"Lasioglossum vierecki","F","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,1,105
"Lasioglossum gotham","F","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,1,105
"Osmia collinsiae","M","MD8044bbf9",2012-04-14,2012,"mary",38.1434,-75.6639,23.1666666666667,1,105
"Lasioglossum halophitum","M","MD19ef9711",2012-04-14,2012,"mary",38.0512,-75.7996,23.35,16,105
"Ceratina floridana","F","MD187be2e2",2012-04-14,2012,"mary",38.1579,-75.6226,23,4,105
"Ceratina floridana","M","MD187be2e2",2012-04-14,2012,"mary",38.1579,-75.6226,23,13,105
"Ceratina floridana","M","MD2b9826ee",2012-04-14,2012,"mary",38.1307,-75.9496,24.0166666666667,5,105
"Ceratina floridana","F","MDac54da8b",2012-04-14,2012,"mary",38.15,-75.6498,23.1666666666667,1,105
"Ceratina floridana","M","MDac54da8b",2012-04-14,2012,"mary",38.15,-75.6498,23.1666666666667,1,105
"Ceratina calcarata/dupla/mikmaqi","M","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,32,108
"Lasioglossum hitchensi/weemsi","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,19,108
"Osmia atriventris/pumila","M","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,55,108
"Osmia cornifrons/taurus","M","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,8,108
"Osmia georgica","M","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,1,108
"Nomada denticulata","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,2,108
"Lasioglossum bruneri","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,6,108
"Osmia atriventris/pumila","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,18,108
"Andrena cressonii","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,2,108
"Osmia sandhouseae","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,2,108
"Andrena violae","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,1,108
"Lasioglossum coreopsis","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,1,108
"Osmia cornifrons/taurus","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,1,108
"Andrena cressonii","M","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,2,108
"Habropoda laboriosa","M","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,7,108
"Apis mellifera","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,1,108
"Xylocopa virginica","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,1,108
"Andrena erigeniae","M","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,1,108
"Nomada pygmaea","M","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,2,108
"Ceratina calcarata/dupla/mikmaqi","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,1,108
"Lasioglossum lustrans","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,1,108
"Augochlora pura","F","MDcc11d430",2015-04-18,2015,"mary",38.0674,-76.3505,24,1,108
"Osmia cornifrons/taurus","F","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,1,123
"Andrena violae","F","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,4,123
"Augochlorella aurata","F","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,12,123
"Lasioglossum zephyrum","F","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,1,123
"Andrena pruni","M","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,1,123
"Halictus ligatus/poeyi","F","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,1,123
"Eucera rosae","M","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,1,123
"Bombus bimaculatus","F","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,1,123
"Lasioglossum hitchensi/weemsi","F","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,2,123
"Hoplitis spoliata","F","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,1,123
"Nomada imbricata","M","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,2,123
"Andrena erigeniae","F","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,2,123
"Osmia bucephala","M","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,1,123
"Osmia atriventris/pumila","F","MD36ffd6df",2015-05-03,2015,"mary",38.2334,-76.7166,24,1,123
"Augochlorella persimilis","F","MDdd3b5221",2016-06-12,2016,"mary",39.2237,-77.1295,12,1,164
"Agapostemon virescens","F","MDdd3b5221",2016-06-12,2016,"mary",39.2237,-77.1295,12,18,164
"Calliopsis andreniformis","M","MDdd3b5221",2016-06-12,2016,"mary",39.2237,-77.1295,12,2,164
"Hoplitis pilosifrons/producta","M","MDdd3b5221",2016-06-12,2016,"mary",39.2237,-77.1295,12,1,164
"Calliopsis andreniformis","F","MDdd3b5221",2016-06-12,2016,"mary",39.2237,-77.1295,12,2,164
"Ceratina strenua","F","MDdd3b5221",2016-06-12,2016,"mary",39.2237,-77.1295,12,2,164
"Hylaeus affinis/modestus","F","MDdd3b5221",2016-06-12,2016,"mary",39.2237,-77.1295,12,1,164
"Ceratina calcarata/dupla/mikmaqi","F","MDdd3b5221",2016-06-12,2016,"mary",39.2237,-77.1295,12,1,164
"Agapostemon texanus","F","MDdd3b5221",2016-06-12,2016,"mary",39.2237,-77.1295,12,1,164
"Ceratina calcarata/dupla/mikmaqi","F","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,10,164
"Ceratina strenua","F","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,25,164
"Hylaeus affinis/modestus","F","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,2,164
"Calliopsis andreniformis","M","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,2,164
"Agapostemon virescens","F","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,3,164
"Bombus perplexus","M","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,1,164
"Anthidium oblongatum","F","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,1,164
"Xylocopa virginica","F","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,1,164
"Hoplitis anthocopoides","M","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,1,164
"Hoplitis pilosifrons/producta","F","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,1,164
"Halictus ligatus/poeyi","F","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,1,164
"Osmia atriventris/pumila","F","MDcbbaef2b",2016-06-12,2016,"mary",39.2077,-77.1374,12,1,164
"Calliopsis andreniformis","M","MDec4810f8",2016-06-12,2016,"mary",39.2142,-77.1142,12,12,164
"Ceratina strenua","F","MDec4810f8",2016-06-12,2016,"mary",39.2142,-77.1142,12,5,164
"Ceratina calcarata/dupla/mikmaqi","F","MDec4810f8",2016-06-12,2016,"mary",39.2142,-77.1142,12,4,164
"Osmia distincta","F","MDec4810f8",2016-06-12,2016,"mary",39.2142,-77.1142,12,1,164
"Hylaeus affinis/modestus","F","MDec4810f8",2016-06-12,2016,"mary",39.2142,-77.1142,12,1,164
"Augochlora pura","F","MDec4810f8",2016-06-12,2016,"mary",39.2142,-77.1142,12,1,164
"Hoplitis pilosifrons/producta","F","MDec4810f8",2016-06-12,2016,"mary",39.2142,-77.1142,12,1,164
"Agapostemon virescens","F","MDec4810f8",2016-06-12,2016,"mary",39.2142,-77.1142,12,1,164
"Calliopsis andreniformis","F","MDec4810f8",2016-06-12,2016,"mary",39.2142,-77.1142,12,2,164
"Ceratina calcarata/dupla/mikmaqi","F","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,7,164
"Calliopsis andreniformis","M","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,1,164
"Ceratina strenua","F","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,13,164
"Agapostemon virescens","F","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,2,164
"Bombus impatiens","F","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,2,164
"Agapostemon texanus","F","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,1,164
"Ceratina strenua","M","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,1,164
"Calliopsis andreniformis","F","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,3,164
"Augochlorella persimilis","F","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,2,164
"Hoplitis pilosifrons/producta","F","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,1,164
"Anthidium oblongatum","F","MD528694d1",2016-06-12,2016,"mary",39.2139,-77.1491,12,1,164
"Ceratina calcarata/dupla/mikmaqi","F","MD39780de9",2016-07-09,2016,"mary",39.2098,-76.5351,4,1,191
"Ceratina strenua","F","MD39780de9",2016-07-09,2016,"mary",39.2098,-76.5351,4,1,191
"Agapostemon virescens","F","MD39780de9",2016-07-09,2016,"mary",39.2098,-76.5351,4,1,191
"Calliopsis andreniformis","M","MD39780de9",2016-07-09,2016,"mary",39.2098,-76.5351,4,1,191
"Melissodes trinodis","F","MD39780de9",2016-07-09,2016,"mary",39.2098,-76.5351,4,1,191
"Ceratina calcarata/dupla/mikmaqi","M","MD39780de9",2016-07-09,2016,"mary",39.2098,-76.5351,4,1,191
"Ceratina calcarata/dupla/mikmaqi","F","MD186d8b04",2016-07-09,2016,"mary",39.2472,-76.6145,4,2,191
"Ptilothrix bombiformis","M","MD186d8b04",2016-07-09,2016,"mary",39.2472,-76.6145,4,5,191
"Calliopsis andreniformis","M","MD6e48d310",2016-07-09,2016,"mary",39.2624,-76.6153,4,2,191
"Bombus bimaculatus","F","MD6e48d310",2016-07-09,2016,"mary",39.2624,-76.6153,4,1,191
"Ptilothrix bombiformis","M","MD6e48d310",2016-07-09,2016,"mary",39.2624,-76.6153,4,1,191
"Augochlorella aurata","F","MD6e48d310",2016-07-09,2016,"mary",39.2624,-76.6153,4,1,191
"Halictus confusus","F","MDfb24c19e",2016-07-09,2016,"mary",39.2243,-76.5941,4,1,191
"Ptilothrix bombiformis","M","MDfb24c19e",2016-07-09,2016,"mary",39.2243,-76.5941,4,2,191
"Megachile rotundata","F","MDfb24c19e",2016-07-09,2016,"mary",39.2243,-76.5941,4,1,191
"Ceratina calcarata/dupla/mikmaqi","F","MDda3600fa",2016-07-09,2016,"mary",39.216,-76.5875,4,1,191
"Calliopsis andreniformis","M","MDda3600fa",2016-07-09,2016,"mary",39.216,-76.5875,4,1,191
"Ceratina strenua","F","MDda3600fa",2016-07-09,2016,"mary",39.216,-76.5875,4,2,191
"Ceratina calcarata/dupla/mikmaqi","M","MDda3600fa",2016-07-09,2016,"mary",39.216,-76.5875,4,1,191
"Megachile brevis/mendica","F","MDda3600fa",2016-07-09,2016,"mary",39.216,-76.5875,4,1,191
"Halictus confusus","F","MDda3600fa",2016-07-09,2016,"mary",39.216,-76.5875,4,1,191
"Halictus confusus","F","MDc3ebbc7d",2016-07-09,2016,"mary",39.2372,-76.5785,4,1,191
"Calliopsis andreniformis","M","MDc3ebbc7d",2016-07-09,2016,"mary",39.2372,-76.5785,4,2,191
"Halictus ligatus/poeyi","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,5,170
"Halictus ligatus/poeyi","M","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Anthidium oblongatum","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Calliopsis andreniformis","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,6,170
"Megachile brevis/mendica","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Lasioglossum hitchensi/weemsi","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,21,170
"Lasioglossum pilosum","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,15,170
"Halictus confusus","M","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Calliopsis andreniformis","M","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,3,170
"Lasioglossum bruneri","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Augochlorella aurata","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,9,170
"Agapostemon virescens","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,2,170
"Lasioglossum tegulare","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,25,170
"Ceratina calcarata/dupla/mikmaqi","M","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Ceratina calcarata/dupla/mikmaqi","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,4,170
"Ceratina strenua","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,27,170
"Ceratina strenua","M","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Lasioglossum paradmirandum","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Lasioglossum platyparium","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Lasioglossum ephialtum","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Lasioglossum leucocomum","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Lasioglossum birkmanni","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Lasioglossum perpunctatum","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Lasioglossum coreopsis","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,3,170
"Halictus confusus","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,4,170
"Lasioglossum admirandum/rohweri","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Osmia atriventris/pumila","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Lasioglossum versatum","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,1,170
"Lasioglossum callidum","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,2,170
"Lasioglossum oblongum","F","MD98ac2144",2016-06-18,2016,"mary",39.2439,-76.5961,7.5,11,170
"Apis mellifera","F","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,7,185
"Augochlora pura","F","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,2,185
"Lasioglossum trigeminum","F","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,2,185
"Lasioglossum hitchensi/weemsi","F","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,2,185
"Lasioglossum versatum","F","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,15,185
"Megachile brevis/mendica","F","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,1,185
"Megachile brevis/mendica","M","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,2,185
"Augochlorella aurata","F","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,5,185
"Lasioglossum tegulare","F","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,3,185
"Ceratina calcarata/dupla/mikmaqi","F","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,1,185
"Lasioglossum illinoense","F","MD362b3ed6",2016-07-03,2016,"mary",39.697,-78.2488,24.1,3,185
"Apis mellifera","F","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,29,216
"Anthidium oblongatum","F","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,2,216
"Megachile apicalis","M","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,1,216
"Megachile brevis/mendica","M","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,2,216
"Halictus ligatus/poeyi","F","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,1,216
"Augochlorella aurata","F","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,5,216
"Augochlorella persimilis","F","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,11,216
"Lasioglossum tegulare","F","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,3,216
"Augochlora pura","F","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,1,216
"Lasioglossum hitchensi/weemsi","F","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,2,216
"Ceratina calcarata/dupla/mikmaqi","M","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,1,216
"Megachile campanulae","M","MD1875a707",2016-08-03,2016,"mary",39.6392,-78.8339,24.4333333333333,1,216
"Lasioglossum paradmirandum","F","MD4266aa0e",2016-08-03,2016,"mary",39.6986,-79.2549,24.5,1,216
"Augochlorella aurata","F","MD4266aa0e",2016-08-03,2016,"mary",39.6986,-79.2549,24.5,4,216
"Apis mellifera","F","MD4266aa0e",2016-08-03,2016,"mary",39.6986,-79.2549,24.5,1,216
"Lasioglossum leucozonium","F","MD4266aa0e",2016-08-03,2016,"mary",39.6986,-79.2549,24.5,1,216
"Lasioglossum trigeminum","F","MD4aa0743a",2016-08-03,2016,"mary",39.6844,-79.1667,24.3,1,216
"Lasioglossum cressonii","F","MD4aa0743a",2016-08-03,2016,"mary",39.6844,-79.1667,24.3,1,216
"Lasioglossum hitchensi/weemsi","F","MD4aa0743a",2016-08-03,2016,"mary",39.6844,-79.1667,24.3,2,216
"Lasioglossum apocyni","F","MD4aa0743a",2016-08-03,2016,"mary",39.6844,-79.1667,24.3,1,216
"Lasioglossum versatum","F","MD4aa0743a",2016-08-03,2016,"mary",39.6844,-79.1667,24.3,1,216
"Augochlorella aurata","F","MD4aa0743a",2016-08-03,2016,"mary",39.6844,-79.1667,24.3,1,216
"Halictus ligatus/poeyi","F","MD98acc90d",2016-08-03,2016,"mary",39.7055,-78.7036,24.1166666666667,16,216
"Halictus ligatus/poeyi","M","MD98acc90d",2016-08-03,2016,"mary",39.7055,-78.7036,24.1166666666667,2,216
"Apis mellifera","F","MD98acc90d",2016-08-03,2016,"mary",39.7055,-78.7036,24.1166666666667,2,216
"Lasioglossum versatum","F","MD98acc90d",2016-08-03,2016,"mary",39.7055,-78.7036,24.1166666666667,25,216
"Agapostemon virescens","F","MD98acc90d",2016-08-03,2016,"mary",39.7055,-78.7036,24.1166666666667,3,216
"Lasioglossum cressonii","F","MD98acc90d",2016-08-03,2016,"mary",39.7055,-78.7036,24.1166666666667,1,216
"Lasioglossum hitchensi/weemsi","F","MD98acc90d",2016-08-03,2016,"mary",39.7055,-78.7036,24.1166666666667,2,216
"Augochlorella aurata","F","MD98acc90d",2016-08-03,2016,"mary",39.7055,-78.7036,24.1166666666667,10,216
"Lasioglossum platyparium","F","MD98acc90d",2016-08-03,2016,"mary",39.7055,-78.7036,24.1166666666667,1,216
