"TransectID","SamplEvent","SiteID_Year","apis_abund","prop_apis","TctVolume","TctColor","ColorVolume","VolumeSimple","ColorSimple","trapdays","NTrapsFinal","Abundance","AbundDayTrap"
"MDd131c898","MD1c218b99","MD7f27bc0d_2005",1,0.0526315789473684,"bowl 3.25oz","white,FLblue","white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,18,1.8
"MDd145f181","MD7bab9d1e","MDa8782246_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,12,0.190476190476191
"MDd14ecd88","MDe0b313bf","MD5998b880_2011",1,0.0555555555555556,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,17,0.26984126984127
"MDd1d982a7","MD1961c5f2","MD47d62949_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,49,0.907407407407407
"MDd1e1a1e7","MD72924519","MDdd6b8313_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,30,0.476190476190477
"MDd234cf9e","MD76830ad4","MDebd60564_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,42,2.1
"MDd241c5f4","MD81cb17fb","MDfe5335ce_2002",1,0.00869565217391304,"bowl 12oz","blue,yellow,white,FLblue,FLyellow,FLwhite,PaleBlue,FLPaleBlue","blue,yellow,white,FLblue,FLyellow,FLwhite,PaleBlue,FLPaleBluebowl 12oz","bowl 12oz","Other",1,5,114,22.8
"MDd2568d30","MD6a514690","MDa8782246_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",14,8.99999999999999,2,0.0158730158730159
"MDd264956e","MDf4ba97d2","MDc0cf052c_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,2,0.0277777777777778
"MDd26923a0","MD701dca66","MD56a4cdda_2012",0,0,"bowl 2oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 2oz","bowl 2oz","white,FLblue,FLyellow",1,6.99999999999999,4,0.571428571428572
"MDd2852da0","MD8fad82ba","MD42cf90b3_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,9.00000000000001,22,2.44444444444444
"MDd29f5378","MDa94a5cf1","MD1875a707_2016",29,0.491525423728814,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,30,0.999999999999999
"MDd2aa6ea9","MD15743046","MDf853b77f_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,8,0.533333333333334
"MDd2ad1129","MDd7719f8e","MDc4e3ca54_2013",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,32,1.06666666666667
"MDd2d9bb81","MDb5da1d0b","MD843c8213_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,1,0.1
"MDd31f3080","MD728e50fe","MD5cc6ee4b_2005",0,0,"bowl 3.25oz","blue,white,FLblue","blue,white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,2,0.2
"MDd351b3e0","MD8ce7b556","MDb5a42455_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,32,1.06666666666667
"MDd36672d6","MDed81ca52","MD7f590eea_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,20,0.317460317460318
"MDd394b4f8","MD02959b1b","MDc53e9ba0_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,6,0.6
"MDd39545bb","MDd440a9c5","MD8b6cc992_2014",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,24,58,2.41666666666667
"MDd3eac2b3","MD45f8f2aa","MDadcca694_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,1,0.2
"MDd3f60fb5","MD7c33a250","MD9f75affc_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,17,1.13333333333333
"MDd41754a9","MD25399c74","MDd2749c4c_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MDd467ebcf","MD2cb9ac96","MD6add86a8_2002",0,0,"bowl 12oz","white","whitebowl 12oz","bowl 12oz","white",1,5,37,7.4
"MDd49ff835","MDb3d89cf6","MD9f7b8bec_2002",0,0,"bowl 0.75oz","FLyellow","FLyellowbowl 0.75oz","Other, Mostly Mixed","FLyellow",1,5,5,1
"MDd4e0f9a5","MDd045e93d","MDc60449e8_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,5,0.0793650793650795
"MDd4f70fe0","MD0ac9dc51","MD1f8aade4_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,18,1.8
"MDd501550e","MD4f351aa9","MDa1d936fe_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.00000000000002,26,0.530612244897959
"MDd510b3af","MD00328078","MD7cf90adb_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MDd54f0859","MD3a2e737b","MD450272e1_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.99999999999999,32,0.571428571428573
"MDd5508ff5","MD6c68993a","MD456b09a1_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,3,0.214285714285714
"MDd599e208","MD517e78a9","MD0045dc99_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,2,0.133333333333333
"MDd59aec44","MD01673728","MD09d7d88e_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MDd5a6c9f7","MD8b45f7b9","MDb6b71ddd_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,3,10,0.476190476190476
"MDd5df1f15","MD58a09cfd","MDbe4669d1_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,26,1.73333333333333
"MDd6114f2c","MDcb3cc7dd","MD6fcdf26b_2015",1,0.111111111111111,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",6.99999999999999,8.99999999999999,8,0.126984126984127
"MDd6148b7d","MDe621d9a1","MDb4aceea6_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,10,0.666666666666667
"MDd6239873","MD1c218b99","MD7f27bc0d_2005",0,0,"bowl 3.25oz","white,FLblue","white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,9,0.9
"MDd62ed7aa","MD4bb6dc85","MD81f6ae5d_2010",1,0.0126582278481013,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,78,2.6
"MDd64c769e","MD985dc6cf","MD375761da_2013",0,0,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",9.00000000000001,8.99999999999998,1,0.0123456790123457
"MDd6584389","MD75f62b9d","MD2454979c_2005",1,0.03125,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,31,3.1
"MDd66bbb98","MD4725513c","MDf853b77f_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,9,0.6
"MDd6718ea6","MDaf81b7ea","MD877a7fb7_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,87,4.35
"MDd679680f","MDa4806bb1","MD25a06342_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MDd67f5ff8","MD0222c6cc","MDdbb60e00_2002",0,0,"bowl 12oz","white","whitebowl 12oz","bowl 12oz","white",1,5,4,0.8
"MDd696f5af","MD40bae139","MD4c1b29d3_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,2,0.0277777777777778
"MDd6e470fc","MD6665c07d","MDce9ddcaa_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MDd70d9e68","MD6d312c41","MD0b1410e0_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,1,0.0666666666666667
"MDd70f5354","MD3184fc8e","MD62d7961e_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MDd7163d69","MD36aaeab3","MDfd1ba282_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,10,0.714285714285714
"MDd719c3f1","MD6553030f","MD51fd0a68_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,10,0.158730158730159
"MDd721b9bc","MD8cdc2253","MD51e2ae00_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,2,0.4
"MDd7a77b8d","MD75f62b9d","MD2454979c_2005",2,0.0833333333333333,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,22,2.2
"MDd834d427","MDd8a30ee3","MD2e7acf78_2015",1,0.00719424460431655,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",11,9,138,1.39393939393939
"MDd84a616c","MDfd0d6a58","MD402fad9f_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,4,0.4
"MDd8584b1f","MDabaaffb6","MDbb9b7ce5_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,21,2.1
"MDd87b47d4","MD4ceb6a5e","MDb3d69c00_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,2,0.2
"MDd888e217","MD0b418b63","MD8834fbbd_2016",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,7,0.233333333333333
"MDd8962704","MD5f64d1e3","MDf33b1d4d_2005",1,0.025,"bowl 3.25oz","blue,white,FLblue","blue,white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,39,3.9
"MDd8a8d2d4","MD580df8b9","MDc16f37d0_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,3,0.214285714285714
"MDd8b9eb5c","MDcdcd7795","MDc60449e8_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,30,0.416666666666667
"MDd8caf15a","MD77ce4e88","MD4f83d891_2002",0,0,"bowl 12oz","yellow,white,FLblue","yellow,white,FLbluebowl 12oz","bowl 12oz","Other",1,10,38,3.8
"MDd8e042d4","MD10175be0","MDeaea6fd9_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MDd8e7fe72","MDac08e30a","MD0045dc99_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,8,0.571428571428571
"MDd907d2ad","MDcbfb9b40","MD867fa5eb_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,5,0.357142857142857
"MDd91986be","MDfb80cc2c","MD07318e0a_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,11,0.733333333333334
"MDd936f66e","MDa2d9aadc","MD3e904ff1_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,3,0.6
"MDd960547f","MDd486d130","MD75b985fb_2015",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,13,9,0.692307692307692
"MDd983ad1e","MD38c907fe","MD30ee141a_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"MDd9a659e5","MD20f5a267","MDde057a28_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,13,20,1.53846153846154
"MDd9dca626","MDab573ffe","MD90bc3730_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,11,1.1
"MDd9e698a1","MD1130f9aa","MDc7ab1ec6_2013",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,15,2,0.133333333333333
"MDd9ed0b54","MD67c4a5f6","MD0d198ac8_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,8,0.533333333333334
"MDda15f84b","MDfe17e959","MD62d7961e_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MDda8905c2","MDb2b64b48","MD0957f88a_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,50,0.694444444444445
"MDda9b4b3c","MDb576988d","MD9902d2c0_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,25,4,0.16
"MDda9d1c57","MD50f55313","MDebd60564_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,58,2.9
"MDdaa12086","MDfed78754","MD48e55877_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,78,2.6
"MDdaaa30a1","MDad4dfc06","MD450272e1_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,9,0.142857142857143
"MDdab4d497","MD861abc2b","MD6f041a53_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,6,0.2
"MDdac3c0b6","MDc2239b2e","MD4266aa0e_2016",1,0.142857142857143,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,6,0.2
"MDdac50954","MD8a83c603","MD33a2ff94_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,36,2.57142857142857
"MDdaca22ba","MDd496bac7","MDde22a439_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,11,1.1
"MDdaf83a88","MDb37dcfa6","MD76057308_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,25,12,0.48
"MDdb2fc22f","MD88248619","MDc53693a8_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,4,0.0634920634920636
"MDdb508ced","MD59f33d62","MD0045dc99_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,3,0.214285714285714
"MDdb593615","MD8cdc2253","MD51e2ae00_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,6,1.2
"MDdb788351","MD4d4577f5","MD5344f8eb_2014",5,0.238095238095238,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,24,16,0.666666666666667
"MDdb7b6c5c","MD85f0a2cf","MD7ab23992_2007",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,25,46,1.84
"MDdb7e9d80","MDc21ca7e9","MD0b1410e0_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,19,1.35714285714286
"MDdbc6a53a","MD13397185","MDce9cc95d_2005",0,0,"bowl 3.25oz","white,FLblue","white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,48,4.8
"MDdbe03d2a","MD9cb6837a","MDeaea6fd9_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,6,0.0952380952380954
"MDdc257230","MDbd48d6ce","MDe258cbcc_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,6.00000000000001,9,0.214285714285714
"MDdc4356e9","MD02246bce","MD2920a5f6_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,1,0.0666666666666667
"MDdc56ac1c","MDbe38a2f1","MD03dca0be_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8,112,1.75
"MDdc7531c1","MDf460804c","MD9c7062fe_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,12,41,3.41666666666667
"MDdc83a34c","MD492a14d1","MD6bb17e75_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,27,12,0.444444444444444
"MDdcd06526","MD9c3f9529","MD8210bbe6_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.99999999999999,11,0.196428571428572
"MDdcd549b0","MDf6ca0dd9","MDb5a42455_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,43,1.43333333333333
"MDdce5d9af","MD8f05d144","MDe258cbcc_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,7,0.111111111111111
"MDdd122fe2","MD1cbaa0a9","MDa589e3c8_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,9,0.6
"MDdd147168","MDd9729296","MD532fb882_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,25,16,0.64
"MDdd2519bc","MD27776d6f","MDd5253a17_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,3,5,0.277777777777778
"MDdd3f02ac","MD6be2fcce","MDde1e445a_2013",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,20,0.666666666666666
"MDdd5eb551","MD628887c7","MD1d235551_2002",1,0.333333333333333,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,4,2,0.5
"MDdd81571f","MDd85c4202","MD84f25b94_2003",0,0,"bowl 3.25oz","yellow,white","yellow,whitebowl 3.25oz","bowl 3.25oz","yellow,white",1,4,1,0.25
"MDdd861e59","MD2f34f525","MDc8add17f_2007",2,0.0769230769230769,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,24,1.6
"MDddbb7ff7","MD044bafec","MD5d8f1f5b_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MDddf323bf","MD980a02f9","MDe62c4e1e_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,56,0.88888888888889
"MDde152410","MDec609343","MD5025c46d_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,3,0.0555555555555555
"MDde1de812","MD0eadee29","MD02b5c557_2005",1,0.1,"bowl 3.25oz","blue,white,FLblue","blue,white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,9,0.9
"MDde3c1750","MD57d59264","MD9f6835ab_2005",1,0.142857142857143,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,6,0.6
"MDde825298","MD9318605a","MDdebb6499_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,2,0.133333333333333
"MDdebd643b","MDad21b27f","MD7dc4fef3_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,12,0.4
"MDdef06430","MD7370e732","MDbc80713e_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,18,0.333333333333333
"MDdf01dc0c","MD70656c28","MD375761da_2013",0,0,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",17,9,17,0.111111111111111
"MDdf3a8eeb","MDcad3315b","MD0621026d_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,17,1.13333333333333
"MDdf48caee","MDb8e5707e","MD0a93b6c3_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,60,0.952380952380954
"MDdf7d02b8","MD5004f9f5","MD37549f41_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,19,1.26666666666667
"MDdfbf4651","MD6414170c","MDf9ac058f_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,61,4.35714285714285
"MDdfe0e782","MDdcef8cf3","MD5c62de91_2006",0,0,"bowl 2oz","blue,yellow,white","blue,yellow,whitebowl 2oz","bowl 2oz","blue,yellow,white",1,15,2,0.133333333333333
"MDe00db89c","MDca6e507a","MDeead0115_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,24,15,0.625
"MDe01108c6","MD81711f7a","MDce9ddcaa_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MDe012e77f","MD0f593ec8","MDe66af47e_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,20,1.33333333333333
"MDe0497d8a","MD77f9a98d","MD1d235551_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,5,1
"MDe0784430","MD5a1b8957","MD77c754fb_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,3,0.0999999999999999
"MDe0855511","MD6fa05589","MD25517680_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",9.00000000000001,8.99999999999998,65,0.80246913580247
"MDe087a427","MDabb401a7","MD67c138e3_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
